Country ISO code;BvD ID number;NACE Rev. 2 primary code;GUO - Country ISO code;GUO - BvD ID number;Result OP Revenue;Result - EMPl;Result - assets;Result P/L
PT;PT510418244;5610;n.a.;WWCAC00000012460404;1;1;1;-360
PT;PT500870705;6832;n.a.;WWCAC00000013838463;41078;1;1942;-16486
PT;PT509923496;6810;n.a.;WWCAC00000013838463;2007500;2;1;410999
PT;PT510622704;5510;n.a.;WWCAC00000013838463;190000;1;1;-116557
PT;PT513005692;6810;n.a.;WWCAC00000013838463;1;1;1;-6615
PT;PT513078649;6810;n.a.;WWCAC00000013838463;1;1;1;-8840
PT;PT513108106;6810;n.a.;WWCAC00000013838463;1;1;1;-16310
PT;PT501428119;4299;n.a.;WWCAC00000014153187;20783481;200;3323223;1241598
PT;PT505933934;6420;n.a.;WWCAC00000014153187;769871;4;38001;540544
PT;PT500374686;4939;n.a.;WWCAC00000014447052;799121;9;271110;-15085
PT;PT504067869;4939;n.a.;WWCAC00000014447052;561865;7;163407;6107
PT;PT505733390;4939;n.a.;WWCAC00000014447052;206301;4;1066;-140582
PT;PT508411033;4939;n.a.;WWCAC00000014447052;524383;8;379423;22306
PT;PT501922512;4120;n.a.;WWCAC00000014476478;3692435;1;237;1946597
PT;PT508734193;4617;n.a.;WWCAC00000014521750;444700;6;4057;-15453
PT;PT500299226;4773;n.a.;WWCAC00000014583421;969364;4;208935;29507
PT;PT510995926;5510;n.a.;WWCAC00000014772682;21798;2;1;-8002
PT;PT503987638;5610;n.a.;WWCAC00000014889543;90309;2;2910;-48475
PT;PT500810516;4299;n.a.;WWCAC00000016969801;2740674;59;283718;-663644
PT;PT500476870;4773;n.a.;WWCAC00000206025067;753259;5;18402;52897
PT;PT502557400;4651;n.a.;WWCAD00000013988942;256042842;176;119877;8062078
PT;PT505542196;4120;n.a.;WWCAD00000014111494;57564;1;365419;19024
PT;PT508930138;4669;n.a.;WWCAD00000014223221;112464;1;2676;-25114
PT;PT508029503;4752;n.a.;WWCAD00000014365445;78138;4;1762;-1406
PT;PT501519912;4618;n.a.;WWCAD00000014407932;411530;7;11891;11213
PT;PT504537512;4711;n.a.;WWCAD00000014896661;7264725;30;516738;166328
PT;PT508526183;9601;n.a.;WWCAD00000014986302;181438;5;31402;219
PT;PT502159774;3511;n.a.;WWCAE00000014209954;3731900;1;4969481;-24025
PT;PT504497553;3511;n.a.;WWCAE00000014209954;4621489;4;15108;1391
PT;PT505916789;3511;n.a.;WWCAE00000014209954;1482494;1;137500;212286
PT;PT506109119;3513;n.a.;WWCAE00000014209954;1111557;1;154119;53954
PT;PT506544265;3511;n.a.;WWCAE00000014209954;746983;1;2402536;32260
PT;PT508759250;3511;n.a.;WWCAE00000014209954;928878;1;9391150;409667
PT;PT509481248;3511;n.a.;WWCAE00000014209954;2653403;1;3311779;84011
PT;PT509776868;2811;n.a.;WWCAE00000014209954;1;1;1;-1040
PT;PT509961975;3511;n.a.;WWCAE00000014209954;5607556;1;6500076;217633
PT;PT513140174;3511;n.a.;WWCAE00000014209954;1;1;1;-2404
PT;PT504170023;4675;n.a.;WWCAF00000013493138;1615789;9;45994;25185
PT;PT504215167;4675;n.a.;WWCAF00000013493138;1347288;5;37790;41987
PT;PT504754505;2030;n.a.;WWCAF00000013493138;2347105;13;358285;46801
PT;PT506503763;4673;n.a.;WWCAF00000013493138;480069;1;1;4405
PT;PT508880041;4675;n.a.;WWCAF00000013493138;81121;1;938;3683
PT;PT504609793;6110;n.a.;WWCAF00000013680614;131082;1;11552;61891
PT;PT502945567;7112;n.a.;WWCAF00000013726890;28104;1;1000;6350
PT;PT502949864;7320;n.a.;WWCAF00000013726890;224595;10;1;19419
PT;PT510448992;7022;n.a.;WWCAF00000013726890;31613;1;1;8208
PT;PT510009115;4638;n.a.;WWCAF00000014230871;9076;1;22394;-7902
PT;PT508997615;4773;n.a.;WWCAF00000014327151;1;1;1;-250
PT;PT509063756;4120;n.a.;WWCAF00000014464032;13729;1;6425;4590
PT;PT506195023;4730;n.a.;WWCAF00000014475272;42412751;117;641009;-477214
PT;PT500691401;5510;n.a.;WWCAF00000014540860;203997;6;463894;9635
PT;PT503575046;6810;n.a.;WWCAF00000014572839;483061;5;1188741;-320442
PT;PT513343849;6810;n.a.;WWCAF00000021689810;1;1;1;-360
PT;PT508705835;4532;n.a.;WWCAF00000073624798;246794;5;4297;-1191
PT;PT509649610;4520;n.a.;WWCAF00000073624798;105331;3;762;-4023
PT;PT510215696;6420;n.a.;WWCAF00000125929842;9220;1;1;2914
PT;PT503796670;5630;n.a.;WWCAF00000176999798;50358;1;42543;-23299
PT;PT508809762;8553;n.a.;WWCAF00000177509798;46311;1;1;4412
PT;PT506206076;1413;n.a.;WWCAF00000205656984;2000523;61;454404;-473823
ES;ESB35283092;4110;n.a.;WWCAF00000206205379;4588;2;415741;-353077
ES;ESB35365063;4110;n.a.;WWCAF00000206205379;21234;1;608050;65721
ES;ESB35591478;5020;n.a.;WWCAF00000206205379;3602648;3;390573;4983518
ES;ESB35591486;6820;n.a.;WWCAF00000206205379;104400;3;3248558;-91444
PT;PT511012349;4617;n.a.;WWCAF00000206460838;1;1;2493;-2661
PT;PT506967263;4321;n.a.;WWCAG00000014114567;1600;1;4363;-7926
PT;PT508082480;7112;n.a.;WWCAG00000014114567;526;1;381;-4732
PT;PT500212538;5630;n.a.;WWCAG00000014354578;308986;8;34776;-54472
PT;PT509127231;7912;n.a.;WWCAG00000014590252;1888122;7;1177;-165579
PT;PT510461670;6810;n.a.;WWCAG00000014705260;1;1;364046;-3663
PT;PT502375051;6010;n.a.;WWCAG00000014753709;59792;1;741;10989
PT;PT510499864;2331;n.a.;WWCAG00000205697329;1391;1;5500;-1563
PT;PT501975195;1520;n.a.;WWCAH00000013894285;8265549;63;833754;1927787
PT;PT507901657;4616;n.a.;WWCAH00000013894285;81901;1;1;-189
PT;PT501548319;8621;n.a.;WWCAH00000014433105;248679;3;45169;-14236
PT;PT509342159;4759;n.a.;WWCAH00000014478129;356770;1;29831;-33408
PT;PT500700966;5610;n.a.;WWCAI00000016220248;180467;8;4950;-36415
PT;PT509441947;4669;n.a.;WWCAI00000016220248;1076;1;5105;-27591
PT;PT509442030;6810;n.a.;WWCAI00000016220248;1;1;289910;-5716
PT;PT509494633;8299;n.a.;WWCAI00000016220248;227054;1;37;-3540
PT;PT508942357;6920;n.a.;WWCAJ00000013918277;100000;1;1;89170
PT;PT502472804;4648;n.a.;WWCAK00000014492531;34970683;66;25595;266670
PT;PT503149756;6810;n.a.;WWCAK00000014492531;1079974;2;939958;901459
PT;PT503939803;4777;n.a.;WWCAK00000014492531;61834676;366;1539148;3973271
PT;PT507468724;9525;n.a.;WWCAK00000014492531;2989345;10;50916;1069147
PT;PT505133504;7022;n.a.;WWCAL00000011150037;429267;7;1;7219
PT;PT508274265;6920;n.a.;WWCAL00000011150037;93935;5;450;1756
PT;PT510737536;7410;n.a.;WWCAL00000011150037;236333;4;2071;-102530
PT;PT507454014;6810;n.a.;WWCAL00000013223927;6396;1;1;-4825
PT;PT500612412;2740;n.a.;WWCAL00000013598364;298675;9;33479;13619
PT;PT510912915;4672;n.a.;WWCAL00000013598364;595114;1;1;11644
PT;PT509266304;6920;n.a.;WWCAL00000014081575;29633;1;25507;5799
PT;PT500107629;1399;n.a.;WWCAL00000014446661;377180;17;50651;21948
PT;PT502946679;8559;n.a.;WWCAL00000014589522;5528714;45;266122;998697
PT;PT506701638;6810;n.a.;WWCAL00000014589522;196980;1;581207;84876
PT;PT510485316;7022;n.a.;WWCAL00000014589522;10000;1;1;5643
PT;PT509898491;6810;n.a.;WWCAL00000014743843;1;1;1;-50
PT;PT503481971;8299;n.a.;WWCAL00000014921618;2670;1;6314;-4871
PT;PT507168755;4120;n.a.;WWCAL00000014921618;1;1;1;-399
PT;PT508266181;7022;n.a.;WWCAL00000014921618;91529;3;1000;550
PT;PT510125425;6209;n.a.;WWCAL00000014921618;19819;1;5620;2902
PT;PT513214771;9602;n.a.;WWCAL00000014921618;1821;3;1;-16068
PT;PT510535445;6810;n.a.;WWCAL00000079724805;260;1;1;-1709
PT;PT510725821;6810;n.a.;WWCAL00000079724805;230;1;1;-1369
PT;PT501195629;1320;n.a.;WWCAM00000010885544;1;1;239162;-1837
PT;PT500590818;6810;n.a.;WWCAM00000010968838;43658;3;6105;-68993
PT;PT502699272;1812;n.a.;WWCAM00000011015473;182531;9;2723;14191
PT;PT507646100;4520;n.a.;WWCAM00000012436939;47188;1;29410;3318
PT;PT502176628;5630;n.a.;WWCAM00000012795902;257633;4;494575;-73190
PT;PT508183375;3511;n.a.;WWCAM00000013953578;327353;2;2398;98493
PT;PT509702341;4941;n.a.;WWCAM00000014023028;176067;6;41537;2984
PT;PT508344450;6810;n.a.;WWCAM00000014105698;1;1;150;-642
PT;PT501462155;7490;n.a.;WWCAM00000014207094;118858;2;3625;34776
PT;PT511211848;4674;n.a.;WWCAM00000014213796;76219;4;5085;-2468
PT;PT509866603;4642;n.a.;WWCAM00000014228179;818283;10;15473;33170
PT;PT510917925;6622;n.a.;WWCAM00000014228179;531;1;1;-2377
PT;PT505855976;6810;n.a.;WWCAM00000014290974;190080;1;1012981;9276
PT;PT507505727;5813;n.a.;WWCAM00000014318916;224380;10;12489;420
PT;PT509905749;4730;n.a.;WWCAM00000014318916;1270081;3;1;-4630
PT;PT509954421;7490;n.a.;WWCAM00000014345231;170450;1;1;5655
PT;PT509120717;4321;n.a.;WWCAM00000014439480;85672;5;403;13615
PT;PT500281173;4772;n.a.;WWCAM00000014461169;152317;1;16007;3992
PT;PT510345069;7410;n.a.;WWCAM00000014539980;99482;3;12499;-41822
PT;PT501114157;4511;n.a.;WWCAM00000014577168;5058079;23;98029;23653
PT;PT507524403;4730;n.a.;WWCAM00000014577168;23771462;25;45585;137677
PT;PT509489850;4773;n.a.;WWCAM00000014600331;1;1;1;-757803
PT;PT508294266;1102;n.a.;WWCAM00000014632481;178520;3;200072;-159314
PT;PT509110185;6420;n.a.;WWCAM00000014635381;1;1;1;-609
PT;PT509265359;5510;n.a.;WWCAM00000015052676;1;1;1;-965
PT;PT502701170;5610;n.a.;WWCAM00000055004798;332103;8;56839;7984
PT;PT508532523;5610;n.a.;WWCAM00000055004798;693778;27;75324;6396
PT;PT508477182;4773;n.a.;WWCAN00000014367414;1803669;8;392047;141411
PT;PT502615699;4120;n.a.;WWCAN00000014561119;-55582;1;26663;-86580
PT;PT504966448;4778;n.a.;WWCAN00000014635741;550543;5;34172;-26520
PT;PT507062639;7490;n.a.;WWCAN00000164894798;799594;12;4536;11751
PT;PT513025880;4120;n.a.;WWCAN00000205655765;234034;18;1;4831
PT;PT500084386;2732;n.a.;WWCAO00000013956768;4758;64;2681812;-56418
PT;PT507889460;6810;n.a.;WWCAO00000013956768;120515;1;93159;-1307
PT;PT503550973;7022;n.a.;WWCAO00000014261742;9000;1;630;18
PT;PT510931405;6810;n.a.;WWCAO00000014896138;1;1;1;-5839
PT;PT500071527;8299;n.a.;WWCAP00000013566846;837592;21;1475827;514293
PT;PT510896995;1439;n.a.;WWCAP00000013566846;42089135;264;958301;1553637
PT;PT509089100;7022;n.a.;WWCAP00000013608145;69394;1;2087;46965
PT;PT500714584;4616;n.a.;WWCAP00000013686445;166478;2;1;7049
PT;PT511182910;4773;n.a.;WWCAP00000013930981;3017057;16;37577;59096
PT;PT508085764;5630;n.a.;WWCAP00000014110474;46655;1;22424;-1470
PT;PT500537941;4773;n.a.;WWCAP00000014330193;1735266;5;108439;155026
PT;PT500159580;1812;n.a.;WWCAP00000014440250;702340;26;391389;6821
PT;PT502187336;2573;n.a.;WWCAP00000014470211;2243887;30;580313;183778
PT;PT508814421;8230;n.a.;WWCAP00000014480834;1;1;1;-80
PT;PT503689220;5610;n.a.;WWCAP00000014535212;26666;2;70989;-38781
PT;PT503521337;4711;n.a.;WWCAP00000014550518;4377161;32;100397;84375
PT;PT503109843;6810;n.a.;WWCAP00000014796635;1;1;1;-557
PT;PT507531280;6810;n.a.;WWCAP00000014880926;254359;4;17124;106321
PT;PT507753577;6810;n.a.;WWCAP00000014880926;1677;1;3617800;-22263
PT;PT510050077;4711;n.a.;WWCAP00000016775502;5063054;10;98392;44203
PT;PT509603203;4771;n.a.;WWCAP00000206049902;45940;1;381;-468
PT;PT504982443;4773;n.a.;WWCAP00000206485645;645078;2;6722;19996
PT;PT513103104;5520;n.a.;WWCAP00000206581033;1;1;1;-2341
PT;PT501500227;3299;n.a.;WWCAQ00000013299867;964794;14;603990;3146
PT;PT508473110;8211;n.a.;WWCAR00000011347105;19550;1;2184;3811
PT;PT506091155;4120;n.a.;WWCAR00000013288675;817500;1;1;-8042
PT;PT500012954;4673;n.a.;WWCAR00000013494852;287753;2;800029;-5437
PT;PT512031800;4511;n.a.;WWCAR00000013731482;3810526;24;25070;173963
PT;PT501788212;4618;n.a.;WWCAR00000013810630;87896;1;350;18927
PT;PT501949089;1814;n.a.;WWCAR00000013935691;2764729;45;886972;60383
PT;PT500894078;5510;n.a.;WWCAR00000014238912;791516;13;1304886;3834
PT;PT507409191;8230;n.a.;WWCAR00000014577867;33300;1;379;5682
PT;PT510693660;4774;n.a.;WWCAR00000014655235;497709;3;1;-30559
PT;PT504947273;4690;n.a.;WWCAR00000014772507;247590;1;2609;-233
PT;PT508171539;6810;n.a.;WWCAS00000011153577;743863;1;1151;-6081209
PT;PT513143041;7022;n.a.;WWCAS00000013598826;60296;1;1;58577
PT;PT510236782;4616;n.a.;WWCAS00000013881205;9540;1;1;7178
PT;PT506628108;4752;n.a.;WWCAS00000013992327;3325019;24;228975;195396
PT;PT508082110;150;n.a.;WWCAS00000014010712;83089;4;203511;50485
PT;PT502133040;2896;n.a.;WWCAS00000014093232;2391572;14;164986;122654
PT;PT504769448;2229;n.a.;WWCAS00000014093232;28514;2;95625;-2235095
PT;PT503130117;4662;n.a.;WWCAS00000014121077;363784;2;730;35683
PT;PT506822133;4675;n.a.;WWCAS00000014121077;1715340;11;66032;108393
ES;ESA62120555;5210;n.a.;WWCAS00000014128685;6000;1;2471687;270915
ES;ESA80949464;4511;n.a.;WWCAS00000014128685;1556303;3;89938;-143151
ES;ESA96055942;5229;n.a.;WWCAS00000014128685;23096;3;135747;-24532
ES;ESB84741180;4520;n.a.;WWCAS00000014128685;5111989;39;60124;-221189
PT;PT501853189;1813;n.a.;WWCAS00000014259342;1;1;71919;-43986
PT;PT503091871;9319;n.a.;WWCAS00000014371516;267231;10;1143168;-102698
PT;PT501663991;6820;n.a.;WWCAS00000014394817;1226245;7;59528;452592
PT;PT501959432;1394;n.a.;WWCAS00000014430527;16476755;46;809521;119857
PT;PT508528674;4673;n.a.;WWCAS00000014430527;2630213;2;50;36587
PT;PT501702377;2222;n.a.;WWCAS00000014447661;7860531;64;7048929;-372394
PT;PT502769939;4673;n.a.;WWCAS00000014493137;1060499;11;17842;81998
PT;PT507402316;4676;n.a.;WWCAS00000014584053;648308;20;467;26313
PT;PT504218557;5610;n.a.;WWCAS00000014596394;2112816;47;402307;61663
PT;PT507804961;5610;n.a.;WWCAS00000014596394;2034008;50;692193;42327
PT;PT508785278;5610;n.a.;WWCAS00000014596394;2135991;51;354534;53355
PT;PT513213333;5520;n.a.;WWCAS00000014654978;1;1;1;-5014
PT;PT507205227;5813;n.a.;WWCAS00000014667221;167717;6;1750;-3907
PT;PT509533507;9525;n.a.;WWCAS00000014744850;27040;3;17986;1095
PT;PT504547836;4711;n.a.;WWCAS00000014900552;6031013;49;1029809;-219280
PT;PT510935249;8690;n.a.;WWCAS00000014902913;63715;1;1;247
PT;PT510704093;4651;n.a.;WWCAS00000016225132;24446;1;1;914
PT;PT509213570;6820;n.a.;WWCAT00000012403276;1;1;874523;-1946
PT;PT500609152;8690;n.a.;WWCAT00000012405271;8780193;132;580989;2095368
PT;PT501198997;8690;n.a.;WWCAT00000012405271;455247;14;90003;-191960
PT;PT501638954;8690;n.a.;WWCAT00000012405271;2340706;34;100774;389972
PT;PT508166462;7022;n.a.;WWCAT00000012405271;775101;14;19474;144811
PT;PT510812783;6810;n.a.;WWCAT00000012949305;500;1;1;-5784
PT;PT502537213;4771;n.a.;WWCAT00000013903670;39503;3;7410;-26949
PT;PT501917250;2611;n.a.;WWCAT00000014073037;1;1;1;-4207
PT;PT505383136;8622;n.a.;WWCAT00000014477153;27825;1;689;1227
PT;PT510325610;4711;n.a.;WWCAT00000014667245;1;1;1;-122
PT;PT512102473;4778;n.a.;WWCAT00000014684910;44928;4;20359;-1440
PT;PT500252157;4120;n.a.;WWCAT00000014898294;2827252;31;501771;-2705808
PT;PT505004208;3511;n.a.;WWCAT00000014902044;148970;1;214879;92689
PT;PT506809846;3511;n.a.;WWCAT00000014902044;158401;1;304984;106933
PT;PT506944395;7490;n.a.;WWCAT00000014902044;152857;3;68527;24625
PT;PT507336631;3511;n.a.;WWCAT00000014902044;572264;1;1597859;189888
PT;PT509094112;4511;n.a.;WWCAT00000206816944;1025035;3;41969;17931
PT;PT506475433;240;n.a.;WWCAV00000012142058;1836739;12;373560;335029
PT;PT509617964;1721;n.a.;WWCAV00000013929373;12461706;95;3414433;581580
PT;PT505737868;6202;n.a.;WWCAV00000014181553;1227242;11;210863;11145
PT;PT507522567;7112;n.a.;WWCAV00000014181553;135577;2;3149;899
PT;PT507097521;1071;n.a.;WWCAV00000014271796;15111;1;67580;-50226
PT;PT508437822;5630;n.a.;WWCAV00000014271796;109708;5;45334;302
PT;PT508570808;4773;n.a.;WWCAV00000014271796;32666;2;56900;-19041
PT;PT501517294;4399;n.a.;WWCAV00000014373154;180155;5;18905;-1065779
PT;PT502476508;4120;n.a.;WWCAV00000014373154;-189668;2;651987;-7433544
PT;PT504079670;5110;n.a.;WWCAV00000014373154;224296;1;4674602;-1472601
PT;PT511142471;6420;n.a.;WWCAV00000014373154;-3308506;1;1;959593
PT;PT503677108;7120;n.a.;WWCAV00000014432941;634996;10;91982;-9122
PT;PT500068909;4110;n.a.;WWCAV00000014499981;69000;1;206707;9982
PT;PT503343730;7112;n.a.;WWCAV00000014691652;1;1;1;1972
PT;PT507296346;7022;n.a.;WWCAV00000014695546;1;1;115961;-145
PT;PT501967249;2562;n.a.;WWCAV00000014707670;216407;5;153565;-43602
PT;PT501123954;4312;n.a.;WWCAV00000014809155;177778;1;1;-1193
PT;PT507572645;5610;n.a.;WWCAV00000014877332;24001;3;1;-13178
PT;PT507637674;4622;n.a.;WWCAV00000014877332;1190293;9;363262;22463
PT;PT505360306;7721;n.a.;WWCAV00000015163637;2553725;16;838179;33102
PT;PT503778745;6622;n.a.;WWCAV00000064284935;57464;1;6518;607
PT;PT510441807;6499;n.a.;WWCBA00000207278249;1;1;1;-529
PT;PT500536333;1712;n.a.;WWCBC00000011940758;795;1;275;-5744
PT;PT501567232;4622;n.a.;WWCBC00000011940758;44823;3;2539;-20589
PT;PT502570180;4399;n.a.;WWCBC00000011940758;357643;7;1046;2033
PT;PT504778188;8130;n.a.;WWCBC00000011940758;48502;3;1217;973
PT;PT510451284;7112;n.a.;WWCBC00000014271095;39500;1;1;51680
PT;PT510704441;7022;n.a.;WWCBC00000014271095;1;5;1;-148302
PT;PT512088330;4773;n.a.;WWCBC00000014978030;428623;6;3627;-105112
PT;PT510859488;6810;n.a.;WWCBC00000206155526;17532;1;244;147
PT;PT500529817;5229;n.a.;WWCBD00000014330819;14981074;17;9231;309444
PT;PT502063440;4531;n.a.;WWCBD00000014330819;5100;1;1;-4966
PT;PT502065567;5229;n.a.;WWCBD00000014330819;30846487;99;4270290;266040
PT;PT502639970;5229;n.a.;WWCBD00000014330819;16339736;25;4471;169772
PT;PT503799246;5229;n.a.;WWCBD00000014330819;3163271;2;1069;52141
PT;PT504135236;7022;n.a.;WWCBD00000014330819;2394719;34;102612;100516
PT;PT504135325;5210;n.a.;WWCBD00000014330819;7112693;78;633547;482682
PT;PT507205286;4531;n.a.;WWCBD00000014330819;4952346;9;43717;66595
PT;PT509497560;5229;n.a.;WWCBD00000014330819;1730521;9;5634;3563
PT;PT509354602;4741;n.a.;WWCBD00000014985682;130391;4;14255;3256
PT;PT510052088;4778;n.a.;WWCBD00000014985682;422353;8;27234;6160
PT;PT513335110;6810;n.a.;WWCBF00000206429287;1;1;1;-623
PT;PT508820650;8121;n.a.;WWCBG00000014739251;47951;1;250;-2961
PT;PT509234607;4690;n.a.;WWCBG00000015022885;5734;1;1;-164
PT;PT505597837;4773;n.a.;WWCBL00000014395482;1424060;8;50112;17143
PT;PT502877693;3832;n.a.;WWCBM00000013759828;754796;2;163416;22677
PT;PT506631494;2442;n.a.;WWCBM00000013759828;14349478;27;3049866;40480
PT;PT505253941;7739;n.a.;WWCBM00000014163668;251531;179;11375;22993
PT;PT503495590;8559;n.a.;WWCBM00000014412524;31398;2;808;161
PT;PT509054919;4110;n.a.;WWCBM00000014440469;1;1;877622;-2725
PT;PT508553580;5510;n.a.;WWCBP00000182904798;212958;5;1062286;685
PT;PT501839682;4741;n.a.;WWCBR00000013483104;378136;6;18203;12048
PT;PT508421705;6810;n.a.;WWCBR00000015223716;5000;1;515934;240
PT;PT508771730;4540;n.a.;WWCBR00000015542296;97546;2;652;447
PT;PT510004741;6810;n.a.;WWCBV00000011133748;10000;1;5753;-10847
PT;PT504415301;6820;n.a.;WWCBW00000014322110;164239;1;208209;113737
PT;PT504430882;6820;n.a.;WWCBW00000014322110;18526;1;3899;14193
PT;PT505746662;1413;n.a.;WWCCA00000014093586;1659908;18;49133;143850
PT;PT510110622;6810;n.a.;WWCCA00000014112411;1;1;1;-607
PT;PT510903274;4511;n.a.;WWCCA00000014112411;47632;2;1;-30115
PT;PT502886862;4711;n.a.;WWCCA00000014404182;7690458;48;757305;-336794
PT;PT509615929;6810;n.a.;WWCCB00000010839846;1;1;86100;2345
PT;PT501708960;8622;n.a.;WWCCB00000014273634;84808;4;44074;3305
PT;PT509257763;6420;n.a.;WWCCB00000014283166;14559;1;1;12842
PT;PT504080008;6810;n.a.;WWCCB00000014402364;214556;2;1432379;-117139
PT;PT505144000;4221;n.a.;WWCCB00000014719192;4686;2;1;297
PT;PT508569419;4322;n.a.;WWCCB00000014719192;854306;10;4992;89889
PT;PT509656552;4711;n.a.;WWCCC00000012838492;14757;2;414145;1990
PT;PT508691346;210;n.a.;WWCCC00000013775565;736620;1;178310;12152
PT;PT509094570;9311;n.a.;WWCCC00000013835599;326581;10;184966;4256
PT;PT507631870;8690;n.a.;WWCCC00000013989364;807507;14;133840;4020
PT;PT508169941;3109;n.a.;WWCCC00000014010399;112718;2;87;499
PT;PT506484670;4771;n.a.;WWCCC00000014209544;33092889;50;1560809;600611
PT;PT502102314;4752;n.a.;WWCCC00000014456584;21693;1;1;317
PT;PT506718115;220;n.a.;WWCCC00000014476158;11365;1;4270;-3365
PT;PT507016050;5610;n.a.;WWCCC00000014765760;775057;15;35551;123521
PT;PT502121858;8553;n.a.;WWCCC00000015540524;111760;5;33118;-11787
PT;PT508404592;6832;n.a.;WWCCC00000041569799;1708;1;15176;-671
PT;PT510770797;8690;n.a.;WWCCC00000207083264;10613;1;1;-8082
PT;PT511253222;8621;n.a.;WWCCD00000014703767;72229;4;54004;-11699
PT;PT510755828;7490;n.a.;WWCCD00000021844805;401630;2;1;24878
PT;PT510438440;4941;n.a.;WWCCD00000206413202;609065;2;194278;4961
PT;PT510402909;7820;n.a.;WWCCF00000014117732;227951;18;6576;-34639
PT;PT500006938;5510;n.a.;WWCCF00000014198388;117514;7;42121;-14111
PT;PT506707571;4669;n.a.;WWCCF00000014413713;3644481;1;703149;45457
PT;PT504172778;8690;n.a.;WWCCF00000014449895;111334;7;70967;-80115
PT;PT509570437;7219;n.a.;WWCCF00000014539934;3750;1;1;-7360
PT;PT504094785;4120;n.a.;WWCCF00000014552482;133341;9;994501;-158015
PT;PT504635808;6832;n.a.;WWCCF00000015348582;1;1;1;-22419
PT;PT506326233;6810;n.a.;WWCCF00000015540785;620000;1;42813;179250
PT;PT505611988;5229;n.a.;WWCCF00000205821183;306500;1;15789;4581
PT;PT509371280;1102;n.a.;WWCCG00000014206523;111086;2;6385;581
PT;PT507452968;4634;n.a.;WWCCG00000014698914;4426;1;3337;-6409
PT;PT501440690;4773;n.a.;WWCCL00000011715898;1578035;8;134440;5169
PT;PT500692904;1393;n.a.;WWCCL00000012411678;11807277;135;2250034;2134785
PT;PT505787377;5320;n.a.;WWCCL00000014798884;63791;2;58;-58
PT;PT508819172;4643;n.a.;WWCCM00000013613989;637302;3;40493;-5331
PT;PT508866243;5520;n.a.;WWCCM00000013875611;1;1;78332;-319
PT;PT509404162;7911;n.a.;WWCCM00000014241202;108676;2;1;35736
PT;PT500326002;4221;n.a.;WWCCM00000014541952;1215562;52;1977204;-1566908
PT;PT507571193;150;n.a.;WWCCM00000014687414;63531;1;1;42077
PT;PT500936137;4646;n.a.;WWCCM00000014900372;444451;3;8696;1648
PT;PT501958797;4675;n.a.;WWCCM00000014900372;3578;1;9891;-104
PT;PT502115742;4799;n.a.;WWCCM00000014900372;170471;1;8304;-7852
PT;PT503909777;4646;n.a.;WWCCM00000014900372;7514;4;6466;354
PT;PT510919790;6810;n.a.;WWCCM00000086739804;390600;1;1;-73383
PT;PT510307159;4741;n.a.;WWCCM00000094429798;97369;1;1;12153
PT;PT510619908;5610;n.a.;WWCCM00000205688895;435603;8;259990;3301
PT;PT504332902;5630;n.a.;WWCCM00000206150330;24794;1;136;-22165
PT;PT508921791;6810;n.a.;WWCCO00000011514195;32957;1;318040;28041
PT;PT504009346;7112;n.a.;WWCCO00000013546286;1722011;45;45103;73583
PT;PT500956944;4110;n.a.;WWCCO00000014719859;900752;1;1;1866
PT;PT508338670;7022;n.a.;WWCCO00000014897022;41786;1;11327;-52488
PT;PT510940501;7490;n.a.;WWCCO00000108284802;403380;1;1;5758
PT;PT503138630;6622;n.a.;WWCCP00000014534620;155180;5;10909;17846
PT;PT503940186;6622;n.a.;WWCCP00000014534620;81385;4;11534;-10627
PT;PT503378291;2222;n.a.;WWCCP00000014570904;9160111;58;2712231;852507
PT;PT501611444;4322;n.a.;WWCCP00000014574871;20287347;180;3669518;1139752
PT;PT507589840;6810;n.a.;WWCCP00000014574871;40936;1;1;34862
PT;PT500285110;1812;n.a.;WWCCP00000014576212;320258;11;8651;31070
PT;PT502757698;4619;n.a.;WWCCP00000014576212;473485;4;21984;5568
PT;PT507526805;3030;n.a.;WWCCP00000014576212;164124;1;393;-1133
PT;PT505641453;4752;n.a.;WWCCP00000015544954;781267;14;114891;-724302
PT;PT508800684;1721;n.a.;WWCCP00000016165770;49639;1;39737;-16187
PT;PT508448913;7912;n.a.;WWCCQ00000047554799;453147;13;42915;61777
PT;PT508149452;4618;n.a.;WWCCR00000013974774;33290;1;1;-184
PT;PT507952766;1083;n.a.;WWCCR00000014091483;914696;6;866988;21426
PT;PT508352860;7912;n.a.;WWCCR00000014338194;331503;1;432;8743
PT;PT513181024;4763;n.a.;WWCCR00000014426076;228221;22;1;-82738
PT;PT513310754;4120;n.a.;WWCCR00000014891958;1;1;1;-488
PT;PT502407271;7112;n.a.;WWCCS00000011085230;103339;2;2787;136
PT;PT509010130;6810;n.a.;WWCCS00000011085230;1;1;1;-105
PT;PT509013643;6420;n.a.;WWCCS00000011085230;103683;1;1;97032
PT;PT509013660;129;n.a.;WWCCS00000011085230;12159;2;451358;-52048
PT;PT513020748;4120;n.a.;WWCCS00000012029825;218901;8;1;4119
PT;PT510059813;7490;n.a.;WWCCS00000013800449;51275;1;72943;-6815
PT;PT506480534;2899;n.a.;WWCCS00000014214021;22737;2;817969;-7524
PT;PT510742190;161;n.a.;WWCCS00000014217695;123807;3;37381;52447
